,Unnamed: 0,country,state,district,year,dyid,Serial No.,District,calcium,SDP,Gini,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
5318,5318,India,Pondicherry,Karaikal,2014,Karaikal2014,434.0,Karaikal,69.0,10775.0,0.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5319,5319,India,Pondicherry,Karaikal,2015,Karaikal2015,434.0,Karaikal,,11426.0,0.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5320,5320,India,Pondicherry,Karaikal,2016,Karaikal2016,434.0,Karaikal,49.5,12271.0,0.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5321,5321,India,Pondicherry,Karaikal,2017,Karaikal2017,434.0,Karaikal,,13438.0,0.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5322,5322,India,Pondicherry,Karaikal,2018,Karaikal2018,434.0,Karaikal,43.0,15750.0,0.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5323,5323,India,Rajasthan,Karauli,2000,Karauli2000,480.0,Karauli,74.85714,89372.0,0.23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5324,5324,India,Rajasthan,Karauli,2001,Karauli2001,480.0,Karauli,64.166664,99549.0,0.23,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5325,5325,India,Rajasthan,Karauli,2002,Karauli2002,480.0,Karauli,36.0,87589.0,0.23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5326,5326,India,Rajasthan,Karauli,2003,Karauli2003,480.0,Karauli,,115459.0,0.23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5327,5327,India,Rajasthan,Karauli,2004,Karauli2004,480.0,Karauli,64.0,112636.0,0.23,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5328,5328,India,Rajasthan,Karauli,2005,Karauli2005,480.0,Karauli,66.222221,120202.0,0.23,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5329,5329,India,Rajasthan,Karauli,2006,Karauli2006,480.0,Karauli,61.81818,134350.0,0.23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5330,5330,India,Rajasthan,Karauli,2007,Karauli2007,480.0,Karauli,92.111115,140471.0,0.23,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5331,5331,India,Rajasthan,Karauli,2008,Karauli2008,480.0,Karauli,55.599998,152284.0,0.23,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5332,5332,India,Rajasthan,Karauli,2009,Karauli2009,480.0,Karauli,58.833332,161159.0,0.23,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5333,5333,India,Rajasthan,Karauli,2010,Karauli2010,480.0,Karauli,68.0,185366.0,0.23,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5334,5334,India,Rajasthan,Karauli,2011,Karauli2011,480.0,Karauli,86.75,202749.0,0.23,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5335,5335,India,Rajasthan,Karauli,2012,Karauli2012,480.0,Karauli,99.285713,210171.0,0.23,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5336,5336,India,Rajasthan,Karauli,2013,Karauli2013,480.0,Karauli,84.800003,222730.0,0.23,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5337,5337,India,Rajasthan,Karauli,2014,Karauli2014,480.0,Karauli,46.777779,238689.0,0.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5338,5338,India,Rajasthan,Karauli,2015,Karauli2015,480.0,Karauli,80.529411,257415.0,0.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5339,5339,India,Rajasthan,Karauli,2016,Karauli2016,480.0,Karauli,81.449997,271636.0,0.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5340,5340,India,Rajasthan,Karauli,2017,Karauli2017,480.0,Karauli,54.35294,285979.0,0.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5341,5341,India,Rajasthan,Karauli,2018,Karauli2018,480.0,Karauli,55.764706,291356.0,0.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5342,5342,India,Assam,Karbi Anglong,2000,Karbi Anglong2000,56.0,Karbi Anglong,,39496.0,0.17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5343,5343,India,Assam,Karbi Anglong,2001,Karbi Anglong2001,56.0,Karbi Anglong,,40515.0,0.17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5344,5344,India,Assam,Karbi Anglong,2002,Karbi Anglong2002,56.0,Karbi Anglong,,42970.0,0.17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5345,5345,India,Assam,Karbi Anglong,2003,Karbi Anglong2003,56.0,Karbi Anglong,,45614.0,0.17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5346,5346,India,Assam,Karbi Anglong,2004,Karbi Anglong2004,56.0,Karbi Anglong,,47181.0,0.17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5347,5347,India,Assam,Karbi Anglong,2005,Karbi Anglong2005,56.0,Karbi Anglong,27.571428,48602.0,0.17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5348,5348,India,Assam,Karbi Anglong,2006,Karbi Anglong2006,56.0,Karbi Anglong,36.142857,50797.0,0.17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5349,5349,India,Assam,Karbi Anglong,2007,Karbi Anglong2007,56.0,Karbi Anglong,23.799999,52968.0,0.17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5350,5350,India,Assam,Karbi Anglong,2008,Karbi Anglong2008,56.0,Karbi Anglong,28.461538,56123.0,0.17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5351,5351,India,Assam,Karbi Anglong,2009,Karbi Anglong2009,56.0,Karbi Anglong,14.0,61294.0,0.17,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5352,5352,India,Assam,Karbi Anglong,2010,Karbi Anglong2010,56.0,Karbi Anglong,19.9,64310.0,0.17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5353,5353,India,Assam,Karbi Anglong,2011,Karbi Anglong2011,56.0,Karbi Anglong,14.733334,66942.0,0.17,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5354,5354,India,Assam,Karbi Anglong,2012,Karbi Anglong2012,56.0,Karbi Anglong,24.5,68579.0,0.17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5355,5355,India,Assam,Karbi Anglong,2013,Karbi Anglong2013,56.0,Karbi Anglong,19.9,71792.0,0.17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5356,5356,India,Assam,Karbi Anglong,2014,Karbi Anglong2014,56.0,Karbi Anglong,23.417646,75776.0,0.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5357,5357,India,Assam,Karbi Anglong,2015,Karbi Anglong2015,56.0,Karbi Anglong,16.32,86750.0,0.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5358,5358,India,Assam,Karbi Anglong,2016,Karbi Anglong2016,56.0,Karbi Anglong,25.362162,92961.0,0.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5359,5359,India,Assam,Karbi Anglong,2017,Karbi Anglong2017,56.0,Karbi Anglong,47.0,101050.0,0.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5360,5360,India,Assam,Karbi Anglong,2018,Karbi Anglong2018,56.0,Karbi Anglong,35.6535,105897.0,0.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5361,5361,India,Assam,Karimganj,2000,Karimganj2000,58.0,Karimganj,,39496.0,0.19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5362,5362,India,Assam,Karimganj,2001,Karimganj2001,58.0,Karimganj,,40515.0,0.19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5363,5363,India,Assam,Karimganj,2002,Karimganj2002,58.0,Karimganj,,42970.0,0.19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5364,5364,India,Assam,Karimganj,2003,Karimganj2003,58.0,Karimganj,,45614.0,0.19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5365,5365,India,Assam,Karimganj,2004,Karimganj2004,58.0,Karimganj,,47181.0,0.19,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5366,5366,India,Assam,Karimganj,2005,Karimganj2005,58.0,Karimganj,,48602.0,0.19,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5367,5367,India,Assam,Karimganj,2006,Karimganj2006,58.0,Karimganj,38.0,50797.0,0.19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5368,5368,India,Assam,Karimganj,2007,Karimganj2007,58.0,Karimganj,32.0,52968.0,0.19,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5369,5369,India,Assam,Karimganj,2008,Karimganj2008,58.0,Karimganj,32.799999,56123.0,0.19,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5370,5370,India,Assam,Karimganj,2009,Karimganj2009,58.0,Karimganj,12.0,61294.0,0.19,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5371,5371,India,Assam,Karimganj,2010,Karimganj2010,58.0,Karimganj,6.4000001,64310.0,0.19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5372,5372,India,Assam,Karimganj,2011,Karimganj2011,58.0,Karimganj,24.0,66942.0,0.19,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5373,5373,India,Assam,Karimganj,2012,Karimganj2012,58.0,Karimganj,18.0,68579.0,0.19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5374,5374,India,Assam,Karimganj,2013,Karimganj2013,58.0,Karimganj,6.4000001,71792.0,0.19,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5375,5375,India,Assam,Karimganj,2014,Karimganj2014,58.0,Karimganj,13.6,75776.0,0.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5376,5376,India,Assam,Karimganj,2015,Karimganj2015,58.0,Karimganj,24.639999,86750.0,0.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5377,5377,India,Assam,Karimganj,2016,Karimganj2016,58.0,Karimganj,18.222221,92961.0,0.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5378,5378,India,Assam,Karimganj,2017,Karimganj2017,58.0,Karimganj,22.222221,101050.0,0.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5379,5379,India,Assam,Karimganj,2018,Karimganj2018,58.0,Karimganj,39.142399,105897.0,0.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5380,5380,India,Telangana,Karimnagar,2000,Karimnagar2000,527.0,Karimnagar,101.14286,,0.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5381,5381,India,Telangana,Karimnagar,2001,Karimnagar2001,527.0,Karimnagar,,,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5382,5382,India,Telangana,Karimnagar,2002,Karimnagar2002,527.0,Karimnagar,,,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5383,5383,India,Telangana,Karimnagar,2003,Karimnagar2003,527.0,Karimnagar,62.0,,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5384,5384,India,Telangana,Karimnagar,2004,Karimnagar2004,527.0,Karimnagar,50.5,79916.0,0.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5385,5385,India,Telangana,Karimnagar,2005,Karimnagar2005,527.0,Karimnagar,34.0,92751.0,0.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5386,5386,India,Telangana,Karimnagar,2006,Karimnagar2006,527.0,Karimnagar,86.400002,102977.0,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5387,5387,India,Telangana,Karimnagar,2007,Karimnagar2007,527.0,Karimnagar,106.28571,113456.0,0.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5388,5388,India,Telangana,Karimnagar,2008,Karimnagar2008,527.0,Karimnagar,54.0,128918.0,0.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5389,5389,India,Telangana,Karimnagar,2009,Karimnagar2009,527.0,Karimnagar,66.0,129267.0,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5390,5390,India,Telangana,Karimnagar,2010,Karimnagar2010,527.0,Karimnagar,81.599998,152123.0,0.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5391,5391,India,Telangana,Karimnagar,2011,Karimnagar2011,527.0,Karimnagar,108.8,160602.0,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5392,5392,India,Telangana,Karimnagar,2012,Karimnagar2012,527.0,Karimnagar,,165080.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5393,5393,India,Telangana,Karimnagar,2013,Karimnagar2013,527.0,Karimnagar,61.200001,172681.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5394,5394,India,Telangana,Karimnagar,2014,Karimnagar2014,527.0,Karimnagar,107.2,184192.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5395,5395,India,Telangana,Karimnagar,2015,Karimnagar2015,527.0,Karimnagar,90.800003,205923.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5396,5396,India,Telangana,Karimnagar,2016,Karimnagar2016,527.0,Karimnagar,100.22222,225108.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5397,5397,India,Telangana,Karimnagar,2017,Karimnagar2017,527.0,Karimnagar,116.33334,246058.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5398,5398,India,Telangana,Karimnagar,2018,Karimnagar2018,527.0,Karimnagar,119.5,268926.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5399,5399,India,Haryana,Karnal,2000,Karnal2000,158.0,Karnal,49.47826,63211.0,0.34,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5400,5400,India,Haryana,Karnal,2001,Karnal2001,158.0,Karnal,20.0,68094.0,0.34,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5401,5401,India,Haryana,Karnal,2002,Karnal2002,158.0,Karnal,74.099998,72268.0,0.34,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5402,5402,India,Haryana,Karnal,2003,Karnal2003,158.0,Karnal,,79377.0,0.34,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5403,5403,India,Haryana,Karnal,2004,Karnal2004,158.0,Karnal,78.454544,86222.0,0.34,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5404,5404,India,Haryana,Karnal,2005,Karnal2005,158.0,Karnal,60.400002,94011.0,0.34,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5405,5405,India,Haryana,Karnal,2006,Karnal2006,158.0,Karnal,24.25,104700.0,0.34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5406,5406,India,Haryana,Karnal,2007,Karnal2007,158.0,Karnal,30.818182,112896.0,0.34,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5407,5407,India,Haryana,Karnal,2008,Karnal2008,158.0,Karnal,59.307693,121588.0,0.34,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5408,5408,India,Haryana,Karnal,2009,Karnal2009,158.0,Karnal,43.400002,136780.0,0.34,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5409,5409,India,Haryana,Karnal,2010,Karnal2010,158.0,Karnal,25.09091,146053.0,0.34,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5410,5410,India,Haryana,Karnal,2011,Karnal2011,158.0,Karnal,,158523.0,0.34,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5411,5411,India,Haryana,Karnal,2012,Karnal2012,158.0,Karnal,28.329166,169399.0,0.34,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5412,5412,India,Haryana,Karnal,2013,Karnal2013,158.0,Karnal,31.716667,184117.0,0.34,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5413,5413,India,Haryana,Karnal,2014,Karnal2014,158.0,Karnal,47.548386,194891.0,0.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5414,5414,India,Haryana,Karnal,2015,Karnal2015,158.0,Karnal,,217891.0,0.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5415,5415,India,Haryana,Karnal,2016,Karnal2016,158.0,Karnal,34.361702,240899.0,0.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5416,5416,India,Haryana,Karnal,2017,Karnal2017,158.0,Karnal,53.07143,253966.0,0.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5417,5417,India,Haryana,Karnal,2018,Karnal2018,158.0,Karnal,21.424999,274967.0,0.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5418,5418,India,Tamilnadu,Karur,2000,Karur2000,506.0,Karur,146.0,165323.0,0.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5419,5419,India,Tamilnadu,Karur,2001,Karur2001,506.0,Karur,162.88889,162120.0,0.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5420,5420,India,Tamilnadu,Karur,2002,Karur2002,506.0,Karur,141.5,162931.0,0.3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5421,5421,India,Tamilnadu,Karur,2003,Karur2003,506.0,Karur,,173085.0,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5422,5422,India,Tamilnadu,Karur,2004,Karur2004,506.0,Karur,56.333332,193645.0,0.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5423,5423,India,Tamilnadu,Karur,2005,Karur2005,506.0,Karur,153.0,221588.0,0.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5424,5424,India,Tamilnadu,Karur,2006,Karur2006,506.0,Karur,140.0,256286.0,0.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5425,5425,India,Tamilnadu,Karur,2007,Karur2007,506.0,Karur,108.88889,272340.0,0.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5426,5426,India,Tamilnadu,Karur,2008,Karur2008,506.0,Karur,,286744.0,0.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5427,5427,India,Tamilnadu,Karur,2009,Karur2009,506.0,Karur,134.57143,316760.0,0.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5428,5428,India,Tamilnadu,Karur,2010,Karur2010,506.0,Karur,58.285713,359961.0,0.3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5429,5429,India,Tamilnadu,Karur,2011,Karur2011,506.0,Karur,74.0,386508.0,0.3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5430,5430,India,Tamilnadu,Karur,2012,Karur2012,506.0,Karur,,406487.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5431,5431,India,Tamilnadu,Karur,2013,Karur2013,506.0,Karur,,430024.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5432,5432,India,Tamilnadu,Karur,2014,Karur2014,506.0,Karur,55.142857,453805.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5433,5433,India,Tamilnadu,Karur,2015,Karur2015,506.0,Karur,63.142857,494217.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5434,5434,India,Tamilnadu,Karur,2016,Karur2016,506.0,Karur,56.799999,528398.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5435,5435,India,Tamilnadu,Karur,2017,Karur2017,506.0,Karur,78.199997,573224.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5436,5436,India,Tamilnadu,Karur,2018,Karur2018,506.0,Karur,89.230766,614079.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5437,5437,India,Kerala,Kasaragod,2000,Kasaragod2000,270.0,Kasaragod,7.0545454,79808.0,0.26,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5438,5438,India,Kerala,Kasaragod,2001,Kasaragod2001,270.0,Kasaragod,6.8800001,83795.0,0.26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5439,5439,India,Kerala,Kasaragod,2002,Kasaragod2002,270.0,Kasaragod,9.090909,89927.0,0.26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5440,5440,India,Kerala,Kasaragod,2003,Kasaragod2003,270.0,Kasaragod,,95755.0,0.26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5441,5441,India,Kerala,Kasaragod,2004,Kasaragod2004,270.0,Kasaragod,11.2,104776.0,0.26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5442,5442,India,Kerala,Kasaragod,2005,Kasaragod2005,270.0,Kasaragod,,115500.0,0.26,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5443,5443,India,Kerala,Kasaragod,2006,Kasaragod2006,270.0,Kasaragod,7.4727273,124625.0,0.26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5444,5444,India,Kerala,Kasaragod,2007,Kasaragod2007,270.0,Kasaragod,7.489655,135747.0,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5445,5445,India,Kerala,Kasaragod,2008,Kasaragod2008,270.0,Kasaragod,7.5818181,144094.0,0.26,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5446,5446,India,Kerala,Kasaragod,2009,Kasaragod2009,270.0,Kasaragod,8.1142855,157123.0,0.26,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5447,5447,India,Kerala,Kasaragod,2010,Kasaragod2010,270.0,Kasaragod,6.5749998,167178.0,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5448,5448,India,Kerala,Kasaragod,2011,Kasaragod2011,270.0,Kasaragod,5.5999999,176915.0,0.26,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5449,5449,India,Kerala,Kasaragod,2012,Kasaragod2012,270.0,Kasaragod,5.2476192,188023.0,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5450,5450,India,Kerala,Kasaragod,2013,Kasaragod2013,270.0,Kasaragod,6.9629631,196701.0,0.26,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5451,5451,India,Kerala,Kasaragod,2014,Kasaragod2014,270.0,Kasaragod,9.4799995,206100.0,0.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5452,5452,India,Kerala,Kasaragod,2015,Kasaragod2015,270.0,Kasaragod,8.0100002,221750.0,0.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5453,5453,India,Kerala,Kasaragod,2016,Kasaragod2016,270.0,Kasaragod,10.85,239260.0,0.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5454,5454,India,Kerala,Kasaragod,2017,Kasaragod2017,270.0,Kasaragod,12.113044,255206.0,0.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5455,5455,India,Kerala,Kasaragod,2018,Kasaragod2018,270.0,Kasaragod,9.9865999,275488.0,0.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5456,5456,India,Uttar Pradesh,Kasganj,2000,Kasganj2000,577.0,Kanshiram Nagar,16.0,198839.0,0.29,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5457,5457,India,Uttar Pradesh,Kasganj,2001,Kasganj2001,577.0,Kanshiram Nagar,37.333332,202456.0,0.29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5458,5458,India,Uttar Pradesh,Kasganj,2002,Kasganj2002,577.0,Kanshiram Nagar,,209007.0,0.29,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5459,5459,India,Uttar Pradesh,Kasganj,2003,Kasganj2003,577.0,Kanshiram Nagar,,220012.0,0.29,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5460,5460,India,Uttar Pradesh,Kasganj,2004,Kasganj2004,577.0,Kanshiram Nagar,,231029.0,0.29,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5461,5461,India,Uttar Pradesh,Kasganj,2005,Kasganj2005,577.0,Kanshiram Nagar,,244514.0,0.29,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5462,5462,India,Uttar Pradesh,Kasganj,2006,Kasganj2006,577.0,Kanshiram Nagar,,263935.0,0.29,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5463,5463,India,Uttar Pradesh,Kasganj,2007,Kasganj2007,577.0,Kanshiram Nagar,,280851.0,0.29,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5464,5464,India,Uttar Pradesh,Kasganj,2008,Kasganj2008,577.0,Kanshiram Nagar,,302192.0,0.29,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5465,5465,India,Uttar Pradesh,Kasganj,2009,Kasganj2009,577.0,Kanshiram Nagar,,320989.0,0.29,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5466,5466,India,Uttar Pradesh,Kasganj,2010,Kasganj2010,577.0,Kanshiram Nagar,,346621.0,0.29,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5467,5467,India,Uttar Pradesh,Kasganj,2011,Kasganj2011,577.0,Kanshiram Nagar,,365375.0,0.29,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
