,country,state,district,year,dyid,calcium,SDP
2821,India,Assam,Dhubri,2017,Dhubri2017,,83971.71625
2822,India,Assam,Dhubri,2018,Dhubri2018,27.450514,87999.1006
2823,India,Maharashtra,Dhule,2000,Dhule2000,65.63636,210526.0
2824,India,Maharashtra,Dhule,2001,Dhule2001,41.0,217963.0
2825,India,Maharashtra,Dhule,2002,Dhule2002,54.0,232994.0
2826,India,Maharashtra,Dhule,2003,Dhule2003,,250989.0
2827,India,Maharashtra,Dhule,2004,Dhule2004,134.90909,272860.0
2828,India,Maharashtra,Dhule,2005,Dhule2005,44.823528,312392.0067
2829,India,Maharashtra,Dhule,2006,Dhule2006,40.099998,355420.8288
2830,India,Maharashtra,Dhule,2007,Dhule2007,45.25,396788.2581
2831,India,Maharashtra,Dhule,2008,Dhule2008,81.777779,403020.878
2832,India,Maharashtra,Dhule,2009,Dhule2009,88.666664,441960.0042
2833,India,Maharashtra,Dhule,2010,Dhule2010,,492315.7681
2834,India,Maharashtra,Dhule,2011,Dhule2011,,513169.0878
2835,India,Maharashtra,Dhule,2012,Dhule2012,65.789474,541918.7142
2836,India,Maharashtra,Dhule,2013,Dhule2013,80.368423,577375.1845
2837,India,Maharashtra,Dhule,2014,Dhule2014,108.75862,612808.8795
2838,India,Maharashtra,Dhule,2015,Dhule2015,,661626.2078
2839,India,Maharashtra,Dhule,2016,Dhule2016,92.227272,727040.298
2840,India,Maharashtra,Dhule,2017,Dhule2017,85.851364,756622.5823
2841,India,Maharashtra,Dhule,2018,Dhule2018,77.334358,787375.0576
2842,India,Assam,Dibrugarh,2000,Dibrugarh2000,,32821.0
2843,India,Assam,Dibrugarh,2001,Dibrugarh2001,,33668.0
2844,India,Assam,Dibrugarh,2002,Dibrugarh2002,,35708.0
2845,India,Assam,Dibrugarh,2003,Dibrugarh2003,,37905.0
2846,India,Assam,Dibrugarh,2004,Dibrugarh2004,,39207.0
2847,India,Assam,Dibrugarh,2005,Dibrugarh2005,22.0,40387.83862
2848,India,Assam,Dibrugarh,2006,Dibrugarh2006,,42211.8645
2849,India,Assam,Dibrugarh,2007,Dibrugarh2007,33.125,44015.94659
2850,India,Assam,Dibrugarh,2008,Dibrugarh2008,35.25,46637.72411
2851,India,Assam,Dibrugarh,2009,Dibrugarh2009,14.0,50934.78006
2852,India,Assam,Dibrugarh,2010,Dibrugarh2010,27.657143,53441.04979
2853,India,Assam,Dibrugarh,2011,Dibrugarh2011,,55628.21886
2854,India,Assam,Dibrugarh,2012,Dibrugarh2012,20.0,56988.88618
2855,India,Assam,Dibrugarh,2013,Dibrugarh2013,31.84,59658.18407
2856,India,Assam,Dibrugarh,2014,Dibrugarh2014,29.533333,62969.54119
2857,India,Assam,Dibrugarh,2015,Dibrugarh2015,,72088.24463
2858,India,Assam,Dibrugarh,2016,Dibrugarh2016,34.76923,77250.09133
2859,India,Assam,Dibrugarh,2017,Dibrugarh2017,28.5,83971.71625
2860,India,Assam,Dibrugarh,2018,Dibrugarh2018,35.028,87999.1006
2861,India,Nagaland,Dimapur,2000,Dimapur2000,,3052.0
2862,India,Nagaland,Dimapur,2001,Dimapur2001,,3402.0
2863,India,Nagaland,Dimapur,2002,Dimapur2002,,3741.0
2864,India,Nagaland,Dimapur,2003,Dimapur2003,,3912.0
2865,India,Nagaland,Dimapur,2004,Dimapur2004,,4100.0
2866,India,Nagaland,Dimapur,2005,Dimapur2005,22.5,4527.319668
2867,India,Nagaland,Dimapur,2006,Dimapur2006,21.4,4881.276501
2868,India,Nagaland,Dimapur,2007,Dimapur2007,,5277.587144
2869,India,Nagaland,Dimapur,2008,Dimapur2008,,5613.392344
2870,India,Nagaland,Dimapur,2009,Dimapur2009,,5931.045913
2871,India,Nagaland,Dimapur,2010,Dimapur2010,,6494.502838
2872,India,Nagaland,Dimapur,2011,Dimapur2011,,7026.950724
2873,India,Nagaland,Dimapur,2012,Dimapur2012,,7432.428546
2874,India,Nagaland,Dimapur,2013,Dimapur2013,,7938.443569
2875,India,Nagaland,Dimapur,2014,Dimapur2014,14.666667,8260.029431
2876,India,Nagaland,Dimapur,2015,Dimapur2015,38.400002,8389.196424
2877,India,Nagaland,Dimapur,2016,Dimapur2016,24.588236,8980.435029
2878,India,Nagaland,Dimapur,2017,Dimapur2017,,9439.843405
2879,India,Nagaland,Dimapur,2018,Dimapur2018,,10023.75811
2880,India,West Bengal,Dinajpur Dakshin,2000,Dinajpur Dakshin2000,14.5,129691.0
2881,India,West Bengal,Dinajpur Dakshin,2001,Dinajpur Dakshin2001,31.5,139057.0
2882,India,West Bengal,Dinajpur Dakshin,2002,Dinajpur Dakshin2002,33.333332,143931.0
2883,India,West Bengal,Dinajpur Dakshin,2003,Dinajpur Dakshin2003,,152388.0
2884,India,West Bengal,Dinajpur Dakshin,2004,Dinajpur Dakshin2004,38.125,162491.0
2885,India,West Bengal,Dinajpur Dakshin,2005,Dinajpur Dakshin2005,23.785715,172722.096
2886,India,West Bengal,Dinajpur Dakshin,2006,Dinajpur Dakshin2006,33.42857,186279.4732
2887,India,West Bengal,Dinajpur Dakshin,2007,Dinajpur Dakshin2007,29.6,200772.3136
2888,India,West Bengal,Dinajpur Dakshin,2008,Dinajpur Dakshin2008,,208864.8407
2889,India,West Bengal,Dinajpur Dakshin,2009,Dinajpur Dakshin2009,24.666666,225084.0983
2890,India,West Bengal,Dinajpur Dakshin,2010,Dinajpur Dakshin2010,23.0,238732.1144
2891,India,West Bengal,Dinajpur Dakshin,2011,Dinajpur Dakshin2011,39.599998,247489.0428
2892,India,West Bengal,Dinajpur Dakshin,2012,Dinajpur Dakshin2012,47.0,257790.1705
2893,India,West Bengal,Dinajpur Dakshin,2013,Dinajpur Dakshin2013,56.0,263569.9096
2894,India,West Bengal,Dinajpur Dakshin,2014,Dinajpur Dakshin2014,,269715.2299
2895,India,West Bengal,Dinajpur Dakshin,2015,Dinajpur Dakshin2015,,286077.995
2896,India,West Bengal,Dinajpur Dakshin,2016,Dinajpur Dakshin2016,61.685715,305911.9508
2897,India,West Bengal,Dinajpur Dakshin,2017,Dinajpur Dakshin2017,14.0,326244.3312
2898,India,West Bengal,Dinajpur Dakshin,2018,Dinajpur Dakshin2018,46.18182,344811.5665
2899,India,West Bengal,Dinajpur Uttar,2000,Dinajpur Uttar2000,22.666666,129691.0
2900,India,West Bengal,Dinajpur Uttar,2001,Dinajpur Uttar2001,29.454546,139057.0
2901,India,West Bengal,Dinajpur Uttar,2002,Dinajpur Uttar2002,24.0,143931.0
2902,India,West Bengal,Dinajpur Uttar,2003,Dinajpur Uttar2003,,152388.0
2903,India,West Bengal,Dinajpur Uttar,2004,Dinajpur Uttar2004,24.5,162491.0
2904,India,West Bengal,Dinajpur Uttar,2005,Dinajpur Uttar2005,25.333334,172722.096
2905,India,West Bengal,Dinajpur Uttar,2006,Dinajpur Uttar2006,27.375,186279.4732
2906,India,West Bengal,Dinajpur Uttar,2007,Dinajpur Uttar2007,29.454546,200772.3136
2907,India,West Bengal,Dinajpur Uttar,2008,Dinajpur Uttar2008,,208864.8407
2908,India,West Bengal,Dinajpur Uttar,2009,Dinajpur Uttar2009,27.5,225084.0983
2909,India,West Bengal,Dinajpur Uttar,2010,Dinajpur Uttar2010,45.0,238732.1144
2910,India,West Bengal,Dinajpur Uttar,2011,Dinajpur Uttar2011,53.714287,247489.0428
2911,India,West Bengal,Dinajpur Uttar,2012,Dinajpur Uttar2012,53.0,257790.1705
2912,India,West Bengal,Dinajpur Uttar,2013,Dinajpur Uttar2013,64.0,263569.9096
2913,India,West Bengal,Dinajpur Uttar,2014,Dinajpur Uttar2014,,269715.2299
2914,India,West Bengal,Dinajpur Uttar,2015,Dinajpur Uttar2015,,286077.995
2915,India,West Bengal,Dinajpur Uttar,2016,Dinajpur Uttar2016,26.16,305911.9508
2916,India,West Bengal,Dinajpur Uttar,2017,Dinajpur Uttar2017,22.352942,326244.3312
2917,India,West Bengal,Dinajpur Uttar,2018,Dinajpur Uttar2018,35.733334,344811.5665
2918,India,Tamilnadu,Dindigul,2000,Dindigul2000,141.80952,126349.0
2919,India,Tamilnadu,Dindigul,2001,Dindigul2001,135.48148,123901.0
2920,India,Tamilnadu,Dindigul,2002,Dindigul2002,134.46153,124521.0
2921,India,Tamilnadu,Dindigul,2003,Dindigul2003,,132281.0
2922,India,Tamilnadu,Dindigul,2004,Dindigul2004,91.625,147994.0
2923,India,Tamilnadu,Dindigul,2005,Dindigul2005,120.66666,169349.5552
2924,India,Tamilnadu,Dindigul,2006,Dindigul2006,102.66666,195867.6468
2925,India,Tamilnadu,Dindigul,2007,Dindigul2007,66.222221,208136.9834
2926,India,Tamilnadu,Dindigul,2008,Dindigul2008,,219145.3006
2927,India,Tamilnadu,Dindigul,2009,Dindigul2009,103.875,242085.1541
2928,India,Tamilnadu,Dindigul,2010,Dindigul2010,80.933334,275101.6989
2929,India,Tamilnadu,Dindigul,2011,Dindigul2011,68.909088,295390.3546
2930,India,Tamilnadu,Dindigul,2012,Dindigul2012,,310659.6184
2931,India,Tamilnadu,Dindigul,2013,Dindigul2013,,328647.7039
2932,India,Tamilnadu,Dindigul,2014,Dindigul2014,106.66666,346822.3577
2933,India,Tamilnadu,Dindigul,2015,Dindigul2015,78.0,377707.7511
2934,India,Tamilnadu,Dindigul,2016,Dindigul2016,98.344826,403830.3946
2935,India,Tamilnadu,Dindigul,2017,Dindigul2017,75.199997,438088.9098
2936,India,Tamilnadu,Dindigul,2018,Dindigul2018,104.0,469312.4037
2937,India,Madhya Pradesh,Dindori,2000,Dindori2000,,66750.0
2938,India,Madhya Pradesh,Dindori,2001,Dindori2001,76.0,71525.0
2939,India,Madhya Pradesh,Dindori,2002,Dindori2002,68.888885,67795.0
2940,India,Madhya Pradesh,Dindori,2003,Dindori2003,,75400.0
2941,India,Madhya Pradesh,Dindori,2004,Dindori2004,48.222221,77874.0
2942,India,Madhya Pradesh,Dindori,2005,Dindori2005,77.199997,81797.30941
2943,India,Madhya Pradesh,Dindori,2006,Dindori2006,,89254.32538
2944,India,Madhya Pradesh,Dindori,2007,Dindori2007,54.615383,93472.17568
2945,India,Madhya Pradesh,Dindori,2008,Dindori2008,,105289.6369
2946,India,Madhya Pradesh,Dindori,2009,Dindori2009,71.272728,115270.5061
2947,India,Madhya Pradesh,Dindori,2010,Dindori2010,63.799999,121323.3901
2948,India,Madhya Pradesh,Dindori,2011,Dindori2011,32.545456,132153.5954
2949,India,Madhya Pradesh,Dindori,2012,Dindori2012,35.599998,143611.5153
2950,India,Madhya Pradesh,Dindori,2013,Dindori2013,72.769234,150980.3965
2951,India,Madhya Pradesh,Dindori,2014,Dindori2014,65.333336,158772.3624
2952,India,Madhya Pradesh,Dindori,2015,Dindori2015,69.85714,173500.2966
2953,India,Madhya Pradesh,Dindori,2016,Dindori2016,78.666664,196315.5135
2954,India,Madhya Pradesh,Dindori,2017,Dindori2017,51.0,206841.6175
2955,India,Madhya Pradesh,Dindori,2018,Dindori2018,44.065651,225751.7252
2956,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2000,Diu2000,,
2957,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2001,Diu2001,,
2958,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2002,Diu2002,48.0,
2959,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2003,Diu2003,,
2960,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2004,Diu2004,,
2961,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2005,Diu2005,80.0,
2962,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2006,Diu2006,24.0,
2963,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2007,Diu2007,16.0,
2964,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2008,Diu2008,56.0,
2965,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2009,Diu2009,36.0,
2966,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2010,Diu2010,72.0,
2967,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2011,Diu2011,52.0,
2968,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2012,Diu2012,44.0,
2969,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2013,Diu2013,,
2970,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2014,Diu2014,40.0,
2971,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2015,Diu2015,190.0,
2972,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2016,Diu2016,320.0,
2973,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2017,Diu2017,345.0,
2974,India,The Dadra And Nagar Haveli And Daman And Diu,Diu,2018,Diu2018,573.33331,
2975,India,Gujarat,Dohad,2000,Dohad2000,60.615383,86431.0
2976,India,Gujarat,Dohad,2001,Dohad2001,,93455.0
2977,India,Gujarat,Dohad,2002,Dohad2002,49.599998,101603.0
2978,India,Gujarat,Dohad,2003,Dohad2003,,118525.0
2979,India,Gujarat,Dohad,2004,Dohad2004,68.92308,125599.0
2980,India,Gujarat,Dohad,2005,Dohad2005,76.571426,143830.2317
2981,India,Gujarat,Dohad,2006,Dohad2006,65.25,155994.5931
2982,India,Gujarat,Dohad,2007,Dohad2007,76.800003,174440.1805
2983,India,Gujarat,Dohad,2008,Dohad2008,47.076923,181896.7212
2984,India,Gujarat,Dohad,2009,Dohad2009,48.5,207599.075
2985,India,Gujarat,Dohad,2010,Dohad2010,88.307693,230317.9376
2986,India,Gujarat,Dohad,2011,Dohad2011,40.0,245624.7348
2987,India,Gujarat,Dohad,2012,Dohad2012,57.53846,275059.5603
2988,India,Gujarat,Dohad,2013,Dohad2013,62.5,295726.1724
2989,India,Gujarat,Dohad,2014,Dohad2014,70.85714,325294.6867
2990,India,Gujarat,Dohad,2015,Dohad2015,66.199997,357170.9651
2991,India,Gujarat,Dohad,2016,Dohad2016,64.533333,389051.3924
2992,India,Gujarat,Dohad,2017,Dohad2017,91.578949,436341.1924
2993,India,Gujarat,Dohad,2018,Dohad2018,80.222221,476857.5252
2994,India,Jharkhand,Dumka,2000,Dumka2000,,26663.0
2995,India,Jharkhand,Dumka,2001,Dumka2001,,28500.0
2996,India,Jharkhand,Dumka,2002,Dumka2002,44.0,29298.0
2997,India,Jharkhand,Dumka,2003,Dumka2003,,31515.0
2998,India,Jharkhand,Dumka,2004,Dumka2004,35.599998,36886.0
2999,India,Jharkhand,Dumka,2005,Dumka2005,46.0,35232.74837
3000,India,Jharkhand,Dumka,2006,Dumka2006,51.42857,35822.99667
3001,India,Jharkhand,Dumka,2007,Dumka2007,,43802.81998
3002,India,Jharkhand,Dumka,2008,Dumka2008,50.5,42041.80826
3003,India,Jharkhand,Dumka,2009,Dumka2009,56.307693,46208.30775
3004,India,Jharkhand,Dumka,2010,Dumka2010,35.81818,52930.46419
3005,India,Jharkhand,Dumka,2011,Dumka2011,33.599998,55727.36515
3006,India,Jharkhand,Dumka,2012,Dumka2012,44.363636,60652.99247
3007,India,Jharkhand,Dumka,2013,Dumka2013,38.799999,61092.29527
3008,India,Jharkhand,Dumka,2014,Dumka2014,,69188.36603
3009,India,Jharkhand,Dumka,2015,Dumka2015,,64184.04593
3010,India,Jharkhand,Dumka,2016,Dumka2016,,71539.02138
3011,India,Jharkhand,Dumka,2017,Dumka2017,,77708.7311
3012,India,Jharkhand,Dumka,2018,Dumka2018,,84656.44892
3013,India,Rajasthan,Dungarpur,2000,Dungarpur2000,36.545456,71764.0
3014,India,Rajasthan,Dungarpur,2001,Dungarpur2001,84.92308,79936.0
3015,India,Rajasthan,Dungarpur,2002,Dungarpur2002,55.0,70333.0
3016,India,Rajasthan,Dungarpur,2003,Dungarpur2003,,92712.0
3017,India,Rajasthan,Dungarpur,2004,Dungarpur2004,76.666664,90445.0
3018,India,Rajasthan,Dungarpur,2005,Dungarpur2005,41.333332,120202.0
3019,India,Rajasthan,Dungarpur,2006,Dungarpur2006,91.555557,134350.0
3020,India,Rajasthan,Dungarpur,2007,Dungarpur2007,111.66666,140471.0
3021,India,Rajasthan,Dungarpur,2008,Dungarpur2008,86.909088,152284.0
3022,India,Rajasthan,Dungarpur,2009,Dungarpur2009,77.0,161159.0
3023,India,Rajasthan,Dungarpur,2010,Dungarpur2010,81.14286,185366.0
3024,India,Rajasthan,Dungarpur,2011,Dungarpur2011,58.666668,202749.0
3025,India,Rajasthan,Dungarpur,2012,Dungarpur2012,75.5,210170.5783
3026,India,Rajasthan,Dungarpur,2013,Dungarpur2013,66.333336,222730.4913
3027,India,Rajasthan,Dungarpur,2014,Dungarpur2014,47.0,238688.607
3028,India,Rajasthan,Dungarpur,2015,Dungarpur2015,74.0625,257415.1347
3029,India,Rajasthan,Dungarpur,2016,Dungarpur2016,44.0,271635.6846
3030,India,Rajasthan,Dungarpur,2017,Dungarpur2017,67.199997,285979.3206
3031,India,Rajasthan,Dungarpur,2018,Dungarpur2018,52.266666,291356.1327
3032,India,Chhattisgarh,Durg,2000,Durg2000,,22372.0
3033,India,Chhattisgarh,Durg,2001,Durg2001,45.130436,25503.0
3034,India,Chhattisgarh,Durg,2002,Durg2002,66.63636,25072.0
3035,India,Chhattisgarh,Durg,2003,Durg2003,,29782.0
3036,India,Chhattisgarh,Durg,2004,Durg2004,68.900002,31377.0
3037,India,Chhattisgarh,Durg,2005,Durg2005,70.666664,31889.50023
3038,India,Chhattisgarh,Durg,2006,Durg2006,75.0,37956.10938
3039,India,Chhattisgarh,Durg,2007,Durg2007,54.761906,41024.28824
3040,India,Chhattisgarh,Durg,2008,Durg2008,46.157894,43715.67321
3041,India,Chhattisgarh,Durg,2009,Durg2009,77.090912,44929.44992
3042,India,Chhattisgarh,Durg,2010,Durg2010,,49261.44251
3043,India,Chhattisgarh,Durg,2011,Durg2011,62.0,52512.33229
3044,India,Chhattisgarh,Durg,2012,Durg2012,86.260872,54906.65551
3045,India,Chhattisgarh,Durg,2013,Durg2013,28.0,60344.90949
3046,India,Chhattisgarh,Durg,2014,Durg2014,70.352943,61031.42723
3047,India,Chhattisgarh,Durg,2015,Durg2015,66.761902,62332.48908
3048,India,Chhattisgarh,Durg,2016,Durg2016,73.599998,69220.55042
3049,India,Chhattisgarh,Durg,2017,Durg2017,121.66418,71631.48262
3050,India,Chhattisgarh,Durg,2018,Durg2018,66.094826,77218.8512
3051,India,Meghalaya,East Garo Hills,2000,East Garo Hills2000,,3422.0
3052,India,Meghalaya,East Garo Hills,2001,East Garo Hills2001,,3651.0
3053,India,Meghalaya,East Garo Hills,2002,East Garo Hills2002,,3759.0
3054,India,Meghalaya,East Garo Hills,2003,East Garo Hills2003,,3993.0
3055,India,Meghalaya,East Garo Hills,2004,East Garo Hills2004,,4270.0
3056,India,Meghalaya,East Garo Hills,2005,East Garo Hills2005,9.9499998,4603.79919
3057,India,Meghalaya,East Garo Hills,2006,East Garo Hills2006,7.7777777,4950.745821
3058,India,Meghalaya,East Garo Hills,2007,East Garo Hills2007,19.5,5106.323994
3059,India,Meghalaya,East Garo Hills,2008,East Garo Hills2008,11.428572,5762.23573
3060,India,Meghalaya,East Garo Hills,2009,East Garo Hills2009,,6132.555608
3061,India,Meghalaya,East Garo Hills,2010,East Garo Hills2010,5.1999998,6738.799195
3062,India,Meghalaya,East Garo Hills,2011,East Garo Hills2011,6.0,7525.45503
3063,India,Meghalaya,East Garo Hills,2012,East Garo Hills2012,,7648.597375
3064,India,Meghalaya,East Garo Hills,2013,East Garo Hills2013,,7679.487306
3065,India,Meghalaya,East Garo Hills,2014,East Garo Hills2014,10.0,7469.10183
3066,India,Meghalaya,East Garo Hills,2015,East Garo Hills2015,22.6,7651.519395
3067,India,Meghalaya,East Garo Hills,2016,East Garo Hills2016,10.545455,8054.340793
3068,India,Meghalaya,East Garo Hills,2017,East Garo Hills2017,,8333.602466
3069,India,Meghalaya,East Garo Hills,2018,East Garo Hills2018,10.4528,8752.703692
3070,India,Andhra Pradesh,East Godavari,2000,East Godavari2000,30.545454,126035.0
3071,India,Andhra Pradesh,East Godavari,2001,East Godavari2001,,131750.0
3072,India,Andhra Pradesh,East Godavari,2002,East Godavari2002,,134749.0
3073,India,Andhra Pradesh,East Godavari,2003,East Godavari2003,,147950.0
3074,India,Andhra Pradesh,East Godavari,2004,East Godavari2004,48.57143,158714.0
3075,India,Andhra Pradesh,East Godavari,2005,East Godavari2005,50.8125,167555.2699
3076,India,Andhra Pradesh,East Godavari,2006,East Godavari2006,55.0,185154.1301
3077,India,Andhra Pradesh,East Godavari,2007,East Godavari2007,66.823532,208244.4622
3078,India,Andhra Pradesh,East Godavari,2008,East Godavari2008,53.379311,213567.2676
3079,India,Andhra Pradesh,East Godavari,2009,East Godavari2009,40.59375,228028.1438
3080,India,Andhra Pradesh,East Godavari,2010,East Godavari2010,74.875,243247.3661
3081,India,Andhra Pradesh,East Godavari,2011,East Godavari2011,78.114288,250455.5768
3082,India,Andhra Pradesh,East Godavari,2012,East Godavari2012,,251441.9428
3083,India,Andhra Pradesh,East Godavari,2013,East Godavari2013,45.82143,265367.4368
3084,India,Andhra Pradesh,East Godavari,2014,East Godavari2014,41.827587,292494.305
3085,India,Andhra Pradesh,East Godavari,2015,East Godavari2015,73.529411,329277.0859
3086,India,Andhra Pradesh,East Godavari,2016,East Godavari2016,61.509804,351795.5172
3087,India,Andhra Pradesh,East Godavari,2017,East Godavari2017,91.797104,387935.2091
3088,India,Andhra Pradesh,East Godavari,2018,East Godavari2018,77.121948,411681.6238
3089,India,Meghalaya,East Jaintia Hills,2000,East Jaintia Hills2000,,3422.0
3090,India,Meghalaya,East Jaintia Hills,2001,East Jaintia Hills2001,,3651.0
3091,India,Meghalaya,East Jaintia Hills,2002,East Jaintia Hills2002,,3759.0
3092,India,Meghalaya,East Jaintia Hills,2003,East Jaintia Hills2003,,3993.0
3093,India,Meghalaya,East Jaintia Hills,2004,East Jaintia Hills2004,,4270.0
3094,India,Meghalaya,East Jaintia Hills,2005,East Jaintia Hills2005,,4603.79919
3095,India,Meghalaya,East Jaintia Hills,2006,East Jaintia Hills2006,,4950.745821
3096,India,Meghalaya,East Jaintia Hills,2007,East Jaintia Hills2007,,5106.323994
3097,India,Meghalaya,East Jaintia Hills,2008,East Jaintia Hills2008,,5762.23573
3098,India,Meghalaya,East Jaintia Hills,2009,East Jaintia Hills2009,,6132.555608
3099,India,Meghalaya,East Jaintia Hills,2010,East Jaintia Hills2010,,6738.799195
3100,India,Meghalaya,East Jaintia Hills,2011,East Jaintia Hills2011,,7525.45503
3101,India,Meghalaya,East Jaintia Hills,2012,East Jaintia Hills2012,,7648.597375
3102,India,Meghalaya,East Jaintia Hills,2013,East Jaintia Hills2013,,7679.487306
3103,India,Meghalaya,East Jaintia Hills,2014,East Jaintia Hills2014,,7469.10183
3104,India,Meghalaya,East Jaintia Hills,2015,East Jaintia Hills2015,,7651.519395
3105,India,Meghalaya,East Jaintia Hills,2016,East Jaintia Hills2016,,8054.340793
3106,India,Meghalaya,East Jaintia Hills,2017,East Jaintia Hills2017,48.0,8333.602466
3107,India,Meghalaya,East Jaintia Hills,2018,East Jaintia Hills2018,,8752.703692
3108,India,Meghalaya,East Khasi Hills,2000,East Khasi Hills2000,,3422.0
3109,India,Meghalaya,East Khasi Hills,2001,East Khasi Hills2001,,3651.0
3110,India,Meghalaya,East Khasi Hills,2002,East Khasi Hills2002,,3759.0
3111,India,Meghalaya,East Khasi Hills,2003,East Khasi Hills2003,,3993.0
3112,India,Meghalaya,East Khasi Hills,2004,East Khasi Hills2004,,4270.0
3113,India,Meghalaya,East Khasi Hills,2005,East Khasi Hills2005,13.5,4603.79919
3114,India,Meghalaya,East Khasi Hills,2006,East Khasi Hills2006,57.0,4950.745821
3115,India,Meghalaya,East Khasi Hills,2007,East Khasi Hills2007,33.5,5106.323994
3116,India,Meghalaya,East Khasi Hills,2008,East Khasi Hills2008,39.333332,5762.23573
3117,India,Meghalaya,East Khasi Hills,2009,East Khasi Hills2009,25.0,6132.555608
3118,India,Meghalaya,East Khasi Hills,2010,East Khasi Hills2010,,6738.799195
3119,India,Meghalaya,East Khasi Hills,2011,East Khasi Hills2011,20.0,7525.45503
3120,India,Meghalaya,East Khasi Hills,2012,East Khasi Hills2012,,7648.597375
3121,India,Meghalaya,East Khasi Hills,2013,East Khasi Hills2013,,7679.487306
3122,India,Meghalaya,East Khasi Hills,2014,East Khasi Hills2014,20.65,7469.10183
3123,India,Meghalaya,East Khasi Hills,2015,East Khasi Hills2015,17.6,7651.519395
3124,India,Meghalaya,East Khasi Hills,2016,East Khasi Hills2016,14.4,8054.340793
3125,India,Meghalaya,East Khasi Hills,2017,East Khasi Hills2017,19.63801,8333.602466
3126,India,Meghalaya,East Khasi Hills,2018,East Khasi Hills2018,21.0168,8752.703692
3127,India,Madhya Pradesh,East Nimar,2000,East Nimar2000,96.888885,66750.0
3128,India,Madhya Pradesh,East Nimar,2001,East Nimar2001,83.125,71525.0
3129,India,Madhya Pradesh,East Nimar,2002,East Nimar2002,89.875,67795.0
3130,India,Madhya Pradesh,East Nimar,2003,East Nimar2003,,75400.0
3131,India,Madhya Pradesh,East Nimar,2004,East Nimar2004,97.818184,77874.0
3132,India,Madhya Pradesh,East Nimar,2005,East Nimar2005,98.928574,81797.30941
3133,India,Madhya Pradesh,East Nimar,2006,East Nimar2006,116.15385,89254.32538
3134,India,Madhya Pradesh,East Nimar,2007,East Nimar2007,116.82353,93472.17568
3135,India,Madhya Pradesh,East Nimar,2008,East Nimar2008,60.5,105289.6369
3136,India,Madhya Pradesh,East Nimar,2009,East Nimar2009,102.57143,115270.5061
3137,India,Madhya Pradesh,East Nimar,2010,East Nimar2010,91.571426,121323.3901
